source,content
hurriyet,"Haberin DevamıOlay, dün Akçaabat ilçesinin Söğütlü Mahallesi Adnan Menderes Caddesi’nde meydana geldi. Psikolojik sorunları olduğu iddia edilen Düzköy ilçesinde görevli anaokulu öğretmeni Merve Z., kardeşiyle birlikte oturduğu 7 katlı apartmanın çatı katından kendini boşluğa bıraktı.Beton zemine düşen Merve Z., yaşamını yitirdi. Savcılık ve polis incelemesi sonrası öğretmenin cenazesi otopsi için Trabzon Adli Tıp Kurumu’na kaldırıldı.Öğretmen Merve Z. için Gümüşhane’nin Torul ilçesinde cenaze namazı kılındı. Cenazeye katılan öğretmenler, veliler ve öğrenciler, aileye taziye dileklerinde bulundu. Genç öğretmen, namazın ardından Atalar köyündeki aile kabristanına defnedildi. Haberin Devamı"
hurriyet,"Haberin DevamıSuluova ilçesine bağlı mezbahada elektrik görevlisi olarak çalışan Kadir Bilen’e (55) kesim için mezbahaya getirilen boğa saldırdı. Boğanın boynuz darbeleriyle ağır yaralanan Bilen, kanlar içerisinde yerde kaldı.Diğer mezbaha çalışanlarının müdahalesiyle sakinleştirilen boğa kesim alanına götürüldü. Ağır yaralanan Bilen olay yerine gelen acil sağlık ekiplerinin müdahalesinin ardından hastaneye kaldırıldı. Bilen, yapılan tüm müdahalelere rağmen kurtarılamadı. Boğanın saldırma anı ise güvenlik kamerasınca kaydedildi."
hurriyet,"Haberin Devamıİstanbul Barosu avukatlarından Buket Nurşah Tekışık’ın sosyal medya hesabından paylaştığı ve gelen tepkiler üzerine sildiği fotoğrafları, yargı çevresinde tartışmalara neden oldu. İstanbul Cumhuriyet Başsavcılığı, odasında fotoğrafların çekildiği Terör ve Örgütlü Suçlar Soruşturma Bürosu’nda görevli olan savcıyla ilgili tutanak tuttu ve görev yerini değiştirdi.DİSİPLİNE SEVKBaşsavcılığın tuttuğu tutanak, hakim ve savcılar hakkında işlem yapma yetkisi Hakimler ve Savcılar Kurulu’nda (HSK) olduğu için HSK’ya gönderildi. Başsavcılık ayrıca avukat Buket Nurşah Tekışık hakkında disiplin suçundan Türkiye Barolar Birliği’ne de bildirimde bulundu. İstanbul Barosu da avukat Buket Nurşah Tekışık hakkında re’sen disiplin soruşturması başlattı. Tekışık, soruşturma sonunda gerek duyulursa İstanbul Barosu Disiplin Kurulu’na sevk edilecek.Haberin DevamıBAKAN TUNÇ: NAHOŞ GÖRÜNTÜLERE MÜSAADE EDİLEMEZAdalet Bakanı Yılmaz Tunç, savcı hakkında soruşturma başlatıldığını, avukat hakkında ise suç duyurusunda bulunulduğunu açıkladı ve şunları söyledi: “Söz konusu görüntüler adliyelerde olmaması gereken görüntüler. Hem savcı hakkında soruşturma açıldı hem de ilgili avukatla ilgili olarak da baroya suç duyurusunda bulunuldu. Bu tür nahoş görüntülere, fotoğraflara kesinlikle yargımızda müsaade edilemez. Bu görüntülerle, yargının da yıpratılmasına izin veremeyiz. Türkiye Barolar Birliği’nden konuya hassasiyetle yaklaşmasını bekliyoruz.”"
hurriyet,"Haberin DevamıMillî Savunma Bakanı Yaşar Güler, Pençe-Kilit Operasyonu bölgesinde şehit olan Piyade Teğmen Eril Alperen Emir’in Ankara’daki baba evine taziye ziyareti gerçekleştirdi. Bakan Yaşar Güler’in beraberinde Genelkurmay Başkanı Orgeneral Metin Gürak, Deniz Kuvvetleri Komutanı Oramiral Ercüment Tatlıoğlu, Kara Kuvvetleri Komutanı Orgeneral Selçuk Bayraktaroğlu ve Hava Kuvvetleri Komutanı Orgeneral Ziya Cemal Kadıoğlu da yer aldı.""ARKADAŞLARI ONUN İNTİKAMINI ALDI"" Bakan Yaşar Güler ve beraberindeki TSK Komuta Kademesi, şehidimizin kıymetli ailesine başsağlığı ve sabır diledi. Kahraman şehidimiz için Kur’an-ı Kerim okunarak dualar edilirken, Bakan Yaşar Güler, “Alperen evladımızı 2 gün önce şehit verdik, acımız çok büyük. Ama dün arkadaşları onun intikamını aldılar, 5 teröristi etkisiz hâle getirdiler. Biz her zaman kaybettiğimiz kardeşlerimizin intikamını almadan bize rahat yok. Çok büyük kahramanlık gösterdi ama şehit düştü. Büyük bir onuru da bizlere, ailesine bırakarak şehit oldu. Onun anısını her zaman taşıyacağız ve kalbimizde de yaşatacağız. Ben bir kez daha ailemize başsağlığı diliyorum. Kahraman şehidimizin ruhu şad olsun” dedi."
hurriyet,"Haberin DevamıDışişleri Bakanlığı Sözcüsü Öncü Keçeli, sosyal medya hesabından yaptığı açıklamada, Cenin Mülteci Kampı'nda İsrail askerlerinin camiye girmesini kınayarak, ""Cenin Mülteci Kampı'na baskında bulunan İsrail askerlerinin buradaki bir camiye girerek, ibadethanenin kutsallığını hiçe sayan provokasyonlarını şiddetle kınıyoruz. Yerleşimci terörü ve İsrail güvenlik güçlerinin Filistinlileri hedef alan ağır baskı ve saldırıları nedeniyle gerginliğin son derece yüksek seyrettiği Doğu Kudüs ve Batı Şeria'da, Müslümanların kutsallarına yönelik saldırılara bir an önce son verilmesini ve bu provokasyonları yapanların en ağır şekilde cezalandırılmalarını bekliyoruz. Bölgenin daha fazla şiddete değil, daha fazla huzura ihtiyacı bulunmaktadır"" dedi. Cenin Mülteci Kampı’na baskında bulunan İsrail askerlerinin buradaki bir camiye girerek, ibadethanenin kutsallığını hiçe sayan provokasyonlarını şiddetle kınıyoruz. Yerleşimci terörü ve İsrail güvenlik güçlerinin Filistinlileri hedef alan ağır baskı ve saldırıları nedeniyle…— Öncü Keçeli | Dışişleri Bakanlığı Sözcüsü (@SpoxTR_MFA) December 14, 2023 "
hurriyet,sonucyok
hurriyet,"Haberin DevamıİBB Belediye Meclisi İYİ Parti Grup Başkanvekili İbrahim Özkan, Genel Başkan Meral Akşener'in isteğiyle görevden istifa etmişti. Yeni Başkanvekili oylamasında Özkan yeniden başkan seçildi. Özkan'ı seçenler disipline sevk edildi. Bu olayın ardından geceden bu yana İYİ Parti'de İstanbul krizi var. CNN TÜRK Muhabiri Melike Görür, son gelişmeleri aktardı:İYİ Parti'de şimdi iki kanat oluştu denebilir. Birinci Merkez tarafı var. Merkez kararının sonuna kadar arkasında. Bir de bunun İYİ Parti ve İBB Meclis'indeki İYİ Parti üyelerinin bir ayağı var. Dün de bu gelişmelerin yansıması oldukça büyüdü.İlk olarak geçmişi hatırlatarak başlayalım. İYİ Parti'de İBB Meclisi üyesi İbrahim Özkan, işbirliği yapılmamasını defalarca eleştirmişti. Daha sonra Meral Akşener, Özkan'ın istifasını istedi. Bu nedenle Özkan istifasını sunmuştu. Ancak dün yeniden oylamada Özkan, yeniden grup başkanvekilliğine seçildi. Bu gelişmenin ardından da İYİ Parti İstanbul İl Başkanı Yücel Coşkun da bir açıklama yaptı. Coşkun, Özkan'a oy verenlerin disipline sevk edildiğini söyledi.Haberin Devamı""SENİ BAŞKAN SEÇTİRMEYECEĞİZ""Baktığımız zaman da İYİ Parti tarafı oldukça hareketliydi. İYİ Parti İstanbul İl başkanlığı önünde Akşener'i destekleyenler kapıda toplandılar. Genel Merkez tarafından da İBB'de yaşanan bu hamleden İBB Başkanı İmamoğlu'nu sorumlu tuttu. Hatta genel merkeze yakın isimlerden Mete Koca da sosyal medyadan bir paylaşım yaptı. Yaptığı paylaşımda, ""CHP eş genel başkanı, İBB Meclis üyeleri üzerinden operasyon çekiyor. Operasyonun büyüğü 31 Mart'ta olacak. Eş başkan seni başkan seçtirmeyeceğiz"" ifadelerini kullandı. Ve tartışma bugün de sürer mi? Gelişmeleri takipte olacağız.Gözden Kaçmasın131 saniyelik görüşme... Seçil Erzan dosyasında yeni detay: Ata Demirer'le de konuşmuşHaberi görüntüleİYİ Parti lideri Akşener'in istifasını istediği İBB Grup Başkanvekili İbrahim Özkan, İYİ Partili üyeler tarafından bugün yeniden aynı göreve seçildi. Konu ile ilgili açıklama yapan İYİ Parti İstanbul İl Başkanı Yücel Coşkun, ""Bu kararın altında imzası bulunan bütün İBB Meclis Üyelerinin “kesin ihraç” talebiyle disipline sevk edilmiştir."" dedi.Haberin DevamıKARARA İMZA ATAN ÜYELER DİSİPLİNE SEVK EDİLDİİBB Grup Başkanvekili İbrahim Özkan'ın yeniden göreve seçilmesiyle ilgili konuşan İYİ Parti İstanbul İl Başkanı Coşkun, şu ifadeleri kullandı:İYİ Partimizin İBB Grup Başkanvekilinin istifası, dün bir araya geldiğimiz bir toplantının ardından bizzat şahsım tarafından istenmiş ve İbrahim Özkan da bu doğrultuda görevinden istifa etmiştir.Buna rağmen bazı İYİ Parti İBB Meclis Üyelerinin, bilgim dışında ve teamüllere aykırı olarak kendisini yeniden Grup Başkanvekili seçmesi kabul edilemez.Bu doğrultuda, bu kararın altında imzası bulunan bütün İBB Meclis Üyelerinin “kesin ihraç” talebiyle disipline sevk edilmiştir.Haberin DevamıGözden Kaçmasınİsrail-Hamas savaşında son durum... Biden'a soğuk duş! Kendi ekibi protesto etti… Maske takıp kameraların önüne geçtiler: Ateşkes istiyoruzHaberi görüntüleİMAMOĞLU İLK KEZ KONUŞTUÖte yandan İstanbul Büyükşehir Belediye Başkanı Ekrem İmamoğlu, İYİ Partili meclis üyelerinin istifası sonrası yaşanan süreçle ilgili soruya, “Başka partinin içinde yürüyen süreçlerle ilgili konuşmam"" diye cevap verdi."
hurriyet,"Haberin DevamıBursa'da, ticaretle uğraşan Gülşah A., 'şiddetli geçimsizlik' gerekçesiyle 9 yıllık eşi Osman A.'dan (42) ayrılmaya karar verdi. 2 çocuk annesi Gülşah A., boşanma davasına, gelin arabası gibi süsleyip, 'Osman cehenneme kadar yolun var' ve 'Boşanıyoruz' yazılarını astığı aracıyla gitti.Çiçek ve yazılarla süslediği aracıyla cadde ve sokaklarda turlayan Gülşah A.'yı gören diğer sürücüler konvoy oluşturdu. Konvoydaki sürücüler o anları cep telefonuyla görüntüledi.Haberin DevamıGÜLE OYNAYA GİTMEK İSTEMİŞYol boşunca insanların kendisini tebrik ettiğini belirten Gülşah A., ""Boşanma davama güle oynaya gelmek istedim. O yüzden süslediğim aracımın önüne ve arkasına yazılar astım. Çok eğlendim. İnanılmaz keyif aldım.Yol boyunca İnsanlar korna çaldı, video çekti, alkışladı, tebrik etti ve konvoy oluşturduk. İnsanlar çok pozitifti. Bu kadar büyüyeceğini düşünmemiştim"" dedi.Dava, Gülşah A.'dan boşanmak istemeyen eşi duruşmaya gelmeyince ertelendi.  "
hurriyet,"Haberin DevamıMansur Yavaş, 11 Aralık Pazartesi günü oynanan MKE Ankaragücü - Çaykur Rizespor maçının ardından yaşanan olay hakkında paylaşım yaptı.""ASLA YALNIZ DEĞİLDİR, ATA’MIZDAN BİZE EMANETTİR"" Yaşanan olaya ilişkin üzüntüsünü ifade eden Yavaş,  ""Olayın ardından devletimizin tüm birimleri harekete geçmiş ve sorumlular hakkında gerekli yasal süreç başlatılmıştır. Tüm bunlara rağmen, bazı çevrelerce 'MKE Ankaragücü küme düşürülecek' söylemlerinin üretilmeye başladığını ve Ankara’nın asırlık markasının kurumsal yapısına zarar verecek bir kampanya oluşturulmak istendiğini gözlemliyoruz. Cezanın toplum nezdinde camianın tamamına uygulanması gibi bir anlayışı kabul etmeyeceğimizin bilinmesini istiyoruz. Ankaragücü, Türk’ün kutlu zaferi olan Kurtuluş Savaşı’nın, İmalat-ı Harbiye’nin; bu uğurda çalışan, üreten, can veren vatan sevdalılarının kulübüdür. Asla yalnız değildir, Ata’mızdan bize emanettir. Tüm bu nedenlerle, kişilerin yaptığı hataların 113 yıllık MKE Ankaragücü camiasına mâl edilmemesi gerektiğini bir kez daha belirtiyor, bu konuda tüm kamuoyunun hassasiyetle davranacağına yürekten inanıyorum” ifadelerini kullandı. "
hurriyet,"Haberin Devamı Afet ve Acil Durum Yönetimi Başkanlığının (AFAD) sitesinde yer alan bilgiye göre, saat 23:04'te Marmara Denizi Gemlik Körfezi'nde 3.7büyüklüğünde deprem kaydedildi.#DEPREMBüyüklük:3.7 (Ml)Yer:Marmara Denizi - Gemlik Körfezi - [04.64 km] Mudanya (Bursa)Tarih:2023-12-13Saat:23:04:38 TSİEnlem:40.42667 NBoylam:28.8225 EDerinlik:9.11 kmDetay:https://t.co/d233lsaRbE@afadbaskanlik @trthaber @anadoluajansi— AFAD Deprem (@DepremDairesi) December 13, 2023 "
hurriyet,"Haberin DevamıOlay, akşam saatlerinde Karasu ilçesinin İncilli Mahallesi, Atatürk Bulvarı üzerinde bulunan bir pasajda meydana geldi.İddiaya göre, çay ocağı işleten Mustafa E., iş yerinin önünde içki içen Hami K.’yı uyardı. Hami K., içki içtiği için kendisini uyaran Mustafa E. ile çocukları Süleyman E. ve Yahya E.’ye bıçakla saldırdı. Hami K.’nın bıçakla saldırdığı baba ve iki oğlu yaralandı.Üç kişiyi bıçakla yaralayan şüpheli motosikletle olay yerinden kaçarken, bölgeye polis ve sağlık ekipleri sevk edildi.Yaralanan 3 kişi sağlık ekipleri tarafından kaldırıldıkları hastanede tedaviye alındı. Polis, kaçan şüpheliyi yakalamak için çalışma başlattı. Olayla ilgili soruşturma sürüyor."
hurriyet,"Haberin DevamıEdinilen bilgilere göre kaza, Akyurt ilçesi Çankırı Bulvarı üzerinde bulunan kavşakta meydana geldi. Ankara istikametinde seyir halinde olan Ö.E. idaresindeki 06 HO 1387 plakalı özel halk otobüsü, yan yoldan çıkan 06 BZC 998 plakalı otomobil ile çarpıştı. Çarpmanın etkisi ile otomobil sürücü araçta sıkıştı.Vatandaşların ihbarı üzerine olay yerine sağlık ve itfaiye ekipleri sevk edildi. İtfaiye ekiplerinin çalışmaları sonucu sıkışan sürücü çıkarıldı ve ambulansla hastaneye sevk edildi.Otobüste bulunan 3 yolcunun ise hafif şekilde yaralandığı öğrenildi. Kazayla ilgili inceleme başlatıldı."
hurriyet,"Haberin DevamıBankanın ismi açıklanmayan bir müşterisi, hesabında para olmadığını görünce müşteri hizmetlerini arayarak nedenini sordu. Şikayeti değerlendiren banka, müşterinin haklı olduğunu, hesaptaki paranın kendisinin bilgisi olmadan başka hesaba aktarıldığını tespit etti. Bunun üzerine banka bir müfettiş görevlendirerek Elbistan’a gönderdi.HAREKETSİZ HESAPLARDAN PARA ÇEKİLMİŞMüfettiş yaptığı incelemede, şikayetçi müşteri dışında başka müşterilerin hesaplarındaki paraların da çekildiğini belirledi. Araştırmasını derinleştiren müfettiş, banka çalışanı Cengiz Biber’in uzun zamandır hareketsiz olan 20 civarındaki hesaptan yaklaşık 50 milyon lirayı zimmetine geçirdiğini tespit etti. Bunun üzerine, Cengiz Biber hakkında Elbistan Cumhuriyet Başsavcılığı’na suç duyurusunda bulunuldu.Haberin DevamıGözden KaçmasınTrabzon’da İYİ Parti’de seçim öncesi krizHaberi görüntüleBaşlatılan soruşturma kapsamında Cengiz Biber, perşembe günü Kaçakçılık ve Organize Suçlarla Mücadele Büro Amirliği ekiplerince gözaltına alındı. Emniyette susma hakkını kullanan Biber, dün sabah saatlerinde adliyeye sevk edildi. Savcılık sorgusunda suçunu itiraf ettiği belirtilen Cengiz Biber, çıkarıldığı nöbetçi hakimlikçe tutuklanarak cezaevine konuldu.MÜFETTİŞ GELİNCE TAŞINMAZLARI DEVRETTİİddiaya göre, Cengiz Biber, ticaret yapmaya başladı ve işlerinin kötü gitmesi üzerine uzun zamandır hareketsiz olan bir hesaptan para çekti ancak bu paranın da işlerini düzeltmeye yetmedi. Ardından Biber, diğer hesaplardan da para çekti. Müfettiş gelince her şeyin ortaya çıkacağını anlayan Cengiz Biber’in üzerindeki ev, otomobil gibi taşınmazları başkalarına devrettiği öne sürüldü.Gözden Kaçmasınİstanbul dahil 14 kente sarı, 3 kente turuncu uyarıHaberi görüntüle"
hurriyet,"Haberin DevamıDiş hekimi Ahmet Pekdemir, 30 Kasım 1986'da kısa dönem olarak askere gitti. Samsun Piyade Çavuş Talimgah Taburu 12'nci Bölük Komutanlığı'nda vatani görevini yapan Pekdemir, tezkeresine sayılı günler kala 20 Mayıs 1987'de rahatsızlandı. Pekdemir, kaldırıldığı hastanede hayatını kaybetti. Kalp krizi nedeniyle öldüğü belirlenen 4 çocuk babası Piyade Er Ahmet Pekdemir'in cenazesi, Elbistan'da askeri törenle toprağa verildi ancak şehit sayılmadı. Ahmet Pekdemir'in eşi Sevim Pekdemir de 1996'da hayatını kaybetti.Ahmet Pekdemir'in çocukları, babalarının vatani görevini yaparken hayatını kaybettiğini, bu nedenle de şehit sayılması gerektiğini bildirerek yaptığı başvurulardan olumsuz yanıt aldı. Son olarak 25 Nisan 2022'de SGK'ya verdikleri dilekçe de reddedilince babası öldüğünde 6 yaşında olan Filiz Pekdemir ve kardeşleri avukat Mehmed Faruk Çetin aracılığıyla geçen yıl Ankara 13'üncü İdare Mahkemesi'nde SGK'ya dava açtı. Aile, Ahmet Pekdemir'in askere alınmadan önce yapılan sağlık muayenesindeki sağlam raporuyla ölümünün ardından görev yaptığı birlikçe tutulan 'Askerlik hizmeti yapmakta iken öldü' yazılı tutanağı da mahkemeye delil olarak sundu.Haberin Devamı'ÖLÜMÜNÜN VAZİFESİNİN TESİRİYLE MEYDANA GELDİĞİNİN KABULÜ GEREKİR'Davanın sonunda mahkeme, Ahmet Pekdemir'in vazife malulü sayılmasına ve maluliyete ilişkin tüm hakların verilmesine karar verdi. Mahkeme, kararın gerekçesini de şöyle açıkladı:""Uyuşmazlık konusu olayda; müteveffanın ölümüne sebep olan kalp krizinin, davacının askerlik görevini sürdürdüğü sırada gerçekleştiği, bununla birlikte müteveffanın kalbinde bir kalıtsal rahatsızlığı olduğuna dair bir bilgi ve belgenin bulunmadığı, ayrıca müteveffanın Elbistan Askerlik Şubesi'nce sağlık muayenesi sonucunda 'Sağlam' olduğu tespit edilerek askere sevk edildiği anlaşılmakta olup, müteveffanın ölümünün vazifesinin sebep ve tesiriyle meydana geldiğinin kabulü gerektiği sonucuna varılmıştır. Bu durumda; ölüm olayının görevin etkisiyle meydana geldiğinin kabulü suretiyle davacıların murisi Ahmet Pekdemir'in vazife malulü sayılarak buna bağlı haklarının verilmesi istemiyle yaptıkları başvurunun reddine yönelik dava konusu işlemde hukuka uygunluk bulunmadığı anlaşılmaktadır.""Haberin Devamı'BABAM, 36 YIL SONRA ŞEHİTLİK ÜNVANI ALDI'Filiz Pekdemir, mahkeme kararının sevindirdiğini belirterek, ""Babam, askere gittiğinde ben 6 yaşındaydım. Yıllardır başvurmadığımız kurum, çalmadığımız hiçbir kapı kalmadı ama sonuç elde edemedik. Bu yüzden biz de dava açtık ve de kazandık. Babamın 36 yıl sonra şehitlik mertebesini, yani ünvanını almasından dolayı çok mutluyum, kelimelerle anlatamam. Babamın şehitlik ünvanını alması ve onun adını yaşatmak için başvurduk. Bizim için başka hiçbir şey önemli değil. Ünvanını kazandırdığımız için, şehitliğe onun da ismini yazdırdığımız için çok mutluyum"" ifadelerini kullandı.'DEVLETİMİZİN ADALETLE VAR OLMASINI TEMENNİ EDİYORUZ'Haberin DevamıKarar değerlendiren avukat Mehmed Faruk Çetin, ""Elbistanlı diş hekimi olan Ahmet Pekdemir 1986 yılında askeri birliğine katılıyor. 1987 yılında askerliğinin bitmesine az bir süre kala kalp krizi geçirerek vefat ediyor. Ancak bu vefattan sonra Ahmet Pekdemir, vazife malulü yani şehit kabul edilmiyor. Ailesinin birçok kuruma başvurmasından sonra işlem kabul edilmeyince geçen sene ailemizin talebiyle hukuki süreci başlattık ve bu sene Ankara 13'üncü İdare Mahkemesi'nin kararıyla, Ahmet Pekdemir şehit, vazife malulü kabul edilmiştir. Bundan dolayı şehidimize Allah'tan rahmet diliyor, devletimizin adaletle var olmasını temenni ediyoruz"" diye konuştu."
hurriyet,"Haberin DevamıOkuyan’ın kızı Ülkü Okuyan, babasının sosyal medya hesabından “Babam Yaşar Okuyan, tedavi gördüğü Başkent Üniversitesi Hastanesi’nde, dün sabah geçirdiği iç kanama sonrası müdahale edilerek yoğun bakıma alınmış ve entübe edilmiştir” paylaşımı yaptı. Ülkü Okuyan, babasının durumunun kritik olduğunu da belirtti. Akşam saatlerinde ise Okuyan’ın öldüğüne ilişkin haber yayıldı. Eşi ve kızları, vefat haberini yalanladı. "
hurriyet,"Haberin DevamıMeclis İçtüzüğü’ne göre en az 20 milletvekiline sahip partiler, Meclis’te grup kurma hakkına kavuşuyor. Partilerin komisyondaki üye sayıları ve Genel Kurul’daki söz hakları grupların temsil oranlarına göre belirleniyor. 14 Mayıs’ta genel seçime CHP listesinden giren Saadet Partisi ile Gelecek Partisi, 10’ar milletvekili çıkarmış ve temmuz ayında Meclis’te Saadet çatısı altında grup kurmuştu. TBMM kaydına “Saadet Partisi” adıyla geçen grup, kendi içinde “Saadet-Gelecek Grubu” olarak anılıyordu.‘ÖDÜNÇ VEKİL’ FORMÜLÜMeclis idaresi, Bitmez’in vefatının ardından çalışma düzenini yeni aritmetiğe göre ayarladı. Genel Kurul’da dün Ticaret Bakanlığı ile Sanayi ve Teknoloji Bakanlığı’nın bütçe görüşmelerindeki söz sıralamasından Saadet Partisi grubu çıkarıldı. Meclis’te üç sandalyesi olan Demokrat Parti yönetiminin, Saadet-Gelecek grubunun varlığını devam ettirmek amacıyla belirli bir süre için bir milletvekili ödünç vermeyi değerlendirdiği belirtildi. "
hurriyet,"Haberin Devamıİstanbul 18. Ağır Ceza Mahkemesindeki duruşmaya tutuksuz 18 yaşından küçük sanıklar ve taraf avukatları katıldı. Elif Çakal’ın ailesi ise duruşmaya katılmadı. ""ELİF’İN ÖLÜMÜNDEN DOLAYI ÇOK ÜZGÜNÜM""Karar duruşmasında savunma yapan 18 yaşından küçük T.Y., ""Elif’in ölümünden dolayı çok üzgünüm, beraatimi talep ediyorum"" dedi. Diğer sanıklar da beraatlerini istedi. 18 YAŞINDAN KÜÇÜK 2 SANIĞA 13’ER YIL 4’ER AY HAPİS CEZASIMahkeme heyeti, 18 yaşından küçük sanıklar T.Y. ve S.T.’ye ""İhmali suretle adam öldürme"" suçundan ağırlaştırılmış müebbet hapis cezası verdi.İlgili Haber'Çocuğa orada cehennemi yaşatmışlar'Haberi görüntüleSanıklar hakkında, 18 yaşından küçük olmaları dolayısıyla cezalarında indirim uygulanarak 10’ar yıl hapis cezası verildi. Mahkeme heyeti, T.Y. ve S.T.’nin Elif Çakal’a yönelik ""Hürriyeti tahdit"" suçundan cezalarında indirim uygulayarak 3’er yıl 4’er yıl hapis cezasıyla cezalandırılmasına karar verdi. Haberin DevamıDİĞER 2 SANIĞA 5’ER YIL HAPİS CEZASIHeyet, sanıklar Ufuk Böke ve Gürkan Kalmaz’ın, ""Hürriyeti tahdit"" suçundan cezalarında indirim uygulayarak 5’er yıl hapis cezasına hükmetti. Mahkeme heyeti, tüm sanıkların ""Sağlık için tehlikeli madde temini"" suçundan ayrı ayrı beraatlerine karar verdi. Mahkeme, adli kontrol hükümlerinin devamına karar vererek sanıklar hakkında tutuklama kararı vermedi.İlgili HaberElif Çakal'ın dövüldüğü anlar ortaya çıktıHaberi görüntüle"
hurriyet,"Haberin DevamıOlay, 28 Kasım’da Bahçelievler Mahallesi’nde meydana geldi. 2021'de iki aile arasında çıkan kavganın ardından husumet başladı. Ailesinin iş yerine giden Fatih Durmaz’a, arkasından gelen babası Nizamettin Durmaz’ın husumetlisi Enis S., tabancayla 6 el ateş etti. Sırt, akciğer, omurilik kemiği ve el bileğine isabet eden 5 kurşunla yaralanan Fatih, ailesi tarafından hastaneye götürüldü. Fatih Durmaz'ın tedavisi sürerken saldırı anları ise, iş yerinin güvenlik kamerasına yansıdı. Görüntülerde tabanca seslerinin ardından Enis S.'nin koşarak uzaklaştığı, Fatih’in ise karnını tutup, bağırarak iş yerindeki yakınlarının yanına gittiği, daha sonra hafif ticari araca bindirilerek hastaneye götürülmesi yer aldı.Haberin DevamıOlayla ilgili başlatılan soruşturma kapsamında Enis S.'ye yardım ettiği tespit edilen Şemdin İlhan (20), Serhat İlhan (19) ve Rahman İlhan (20), polis ekiplerince gözaltına alındı. Şüpheliler, emniyetteki işlemlerinin ardından sevk edildikleri adliyede çıkarıldıkları mahkemece tutuklanarak cezaevine gönderildi. Enis S.'nin yakalanması için çalışmalar sürüyor.AĞABEYİ, ‘SAKIN TESLİM OLMASIN’ DEMİŞTutuklanan şüphelilerden Şemdin İlhan, mahkemedeki ifadesinde, ağabeyi Emrah’ın, Enis’e teslim olmamasını söylediğini belirterek, “28 Kasım akşam 10.00 sıralarında, tanımadığım ve hatırlamadığım bir sosyal medya kullanıcısı tarafından gelen sesli aramayı gördüm. Telefonu açtığımda arayan Enis S. idi. ‘Aileme söyleyin, iyiyim’ dedi ve kapattı. Ben de akıl almak için amcaoğullarım Rahman ve Serhat’ı arayıp, bahçeye çağırdım. Onlara Enis' in aradığını, böyle bir durum olduğunu söyledim. O sırada Enis tekrar aradı, telefonu ben açtım. Enis ‘Beşiri ilçesinde bir köydeyim, gelip beni buradan alın’ dedi. Ben almak istemedim, ancak amcaoğullarım ‘Arkadaşımızdır gidip alalım’ dedi. O sırada Rahman, Enis'in ağabeyi E.’yi aradı. E.’ye, ‘Enis iyi, merak etmeyin’ dedi. Sonrasında E. de ‘Sakın teslim olmasın’ dedi. Enis ise ‘Teslim olacağım’ dedi. Sonrasında da ‘Gelip beni alın, Kozluk'ta teslim olacağım’ dedi. Rahman da bunu söylemek için ağabeyi E.’yi tekrar aradı, ancak E. telefonu açmadı. Enis, bilmediğim bir numaradan amcaoğlum Serhat'a bir konum attı. Serhat bir taksiciyi aradı. Üçümüz taksiye bindik. Konumun gösterdiği Beşiri’deki bir köye gittik. Enis tekti, araca aldık. ‘Ne oldu’ dedik, ‘Birisini vurdum’ dedi. Telaşlıydı. Başka bir şey anlatmadı. Üstünde de silah görmedim, bize silahtan da bahsetmedi. ‘Beni Batman'a götürmeyin, beni orada vururlar, köyüme götürün. Köyümdeki jandarmaya teslim olacağım’ dedi. Biz de Kozluk ilçesi Tuzlagözü köyündeki jandarmanın yakınındaki okulun oraya bıraktık. Bana sabah teslim olacağını söylediği için polise ihbar etmedim” diye konuştu.Haberin Devamı‘7 YILLIK ARKADAŞIM, İHBAR EDEMEDİM’Tutuklananlardan Rahman İlhan ise ifadesinde Enis’in 7 yıllık arkadaşı olduğu için ihbar edemediğini belirterek, “Enis'i saklamak ya da kaçmasını sağlamak için ona yardım etmedim. Arkadaşım olduğu için yardımcı oldum. Ayrıca kendisini polise ihbar etmediğim için de pişmanım. Enis kendisi teslim olacağını söyledi. O yüzden jandarmanın yakınına bıraktık” ifadelerini kullandı. (DHA) "
