source,content
hurriyet,"Haberin DevamıOlay, saat 23.30 sıralarında Bakırköy Adnan Kahveci Bulvarı ve Dr. Tevfik Sağlam Caddesi üzerinde meydana geldi. M.T. idaresindeki 34 YB 6407 plakalı resmi 112 ambulansı hasta taşıdığı esnada H.K. yönetimindeki 34 HGJ 225 plakalı araç tarafından takip edildi.Kovalamaca esnasında şoförler arasında sözlü tartışma yaşanırken, H.K.’nin ambulansı sıkıştırmasıyla ambulansa sürterek maddi hasarlı trafik kazası meydana geldi.Kazadan sonra M.T. ambulansı durdurmayarak hastane yerine polis merkezine sürdü. Ambulansın nereye gittiğini fark etmeyen H.K. de takibe devam etti. Ambulansla polis merkezinin önüne gelen M.T. polis ekiplerinden yardım istedi.Takip eden aracı durduran polisler H.K.’yi işlem yapmak için polis merkezinin içerisine aldı. Polis merkezine çağırılan trafik ekipleri tarafından yapılan alkol kontrolü sonucunda H.K., 2.10 promil alkollü çıktı.Haberin DevamıOlay üzerine şahısların ifadeleri alındı. H.K. mevcutlu olarak Bakırköy Cumhuriyet Başsavcılığına getirildi. Savcılığın olayla ilgili çalışması sürüyor."
hurriyet,"Haberin Devamıİzmir Menemen’de 93 yıl önce katledilen Şehit Asteğmen Mustafa Fehmi Kubilay, Bekçi Hasan ve Bekçi Şevki için vefatlarının yıldönümünde tören düzenlendi.HÜKÜMET BİLGİLENDİRSİNProgramda Irak’ın kuzeyinde PKK’lı teröristlerin saldırısı sonucu şehit olan askerlere ilişkin açıklama yapan Özel, şunları söyledi: “Bugün 1939 yılında Türkiye Cumhuriyeti’ne karşı Cumhuriyet’in değerlerine ve Atatürk’e karşı bir yobazın işlediği bir cinayet sonucunda şehit Kubilay’ın huzurundayız. Çok ağır duygular içindeyiz. Dün akşam (cuma) 6 kahraman askerimizin şehit edildiği haberini aldık. Cumhuriyet’in kuruluşundan bugüne kadar bu bayrak dalgalansın, bu topraklar üzerinde Türkiye Cumhuriyeti Devleti’nin egemenliği sürsün diye kendi hayatlarını ortaya koyan tüm şehitlerimizi rahmetle anıyoruz. Türkiye Cumhuriyeti güçlü bir devlettir. Teröre karşı da Cumhuriyet düşmanlarına karşı da bu vatanı ve bu bayrağı savunmaya devam edeceğiz.”Haberin DevamıÖzel dün ise “Dün aldığımız acı haberin ardından bugün bir kez daha kahrolduk. Şehit altı askerimize Allah’tan rahmet, ailelerine ve milletimize başsağlığı diliyorum” açıklamasını yaptı. Hükümetin Milli Savunma Bakanı aracılığıyla, siyasi parti gruplarını ve Meclis’i son yaşananlar konusunda bilgilendirmesi gerektiğini söyleyen Özel ayrıca milli yas ilan edilmesi gerektiğini de belirtti.‘KUBİLAY’IN TEĞMENLERİ’Atatürkçü Düşünce Derneği, CHP ve İzmir Büyükşehir Belediyesi tarafından gerçekleştirilen törende de konuşan Özel, burada da özetle şöyle dedi: “10 Kasım törenlerinde Atatürk’ün resmini yakasına asmayı reddeden sözde üç tane teğmene karşı, onlara karşı çıkan, müdahale eden dört teğmen Kubilay’ın teğmenleridir, Atatürk’ün teğmenleridir, benim teğmenlerimdir. Yakasına Atatürk resmi takmayanlara hadlerini bildirenleri, görevlerini hatırlatanları, Atatürk’ün ordusuna meydan okuyanlara had bildirenleri; o resmi asmayanlarla bir kefeye koymak, birlikte disipline vermek ve onlara ‘cuntacı teğmenler’ demek hadsizliktir. Bu hadsizliği kabul etmiyoruz. Herkes haddini bilecek. Milli Eğitim Bakanı Yusuf Tekin de birtakım cemaatleri, tarikatları sivil toplum örgütleri olarak nitelemiş ve onlarla yapılan protokolleri savunmuş ve bundan sonra da devam edeceklerini söylemiştir. Yusuf Tekin’e sesleniyoruz; çalışkan, namuslu, yoksul ailelerin çocuklarını alıp ideolojik bir zemin yaratmak için istismar etmenize izin vermeyeceğiz.”"
hurriyet,"Haberin DevamıAvustralya doğumlu Hakan Ayık’ın yönettiği Comanchero motosiklet çetesi, geçen ay düzenlenen film gibi bir operasyonla çökertilmiş, birbirinden lüks araçlarına da el konmuştu. Çetenin Ferrari 488 GTB, Bentley Continental GT, Land Rover Range Rover L460, Porsche Taycan Turbo ve son model Mercedes, BMW, Audi markalarının da arasında olduğu 21 lüks aracı artık polisin oldu.TOPLAM DEĞERLERİ 100 MİLYON TLPiyasa değeri 100 milyon TL’den fazla olan araçlar, İçişleri Bakanlığı’nın girişimi ve alınan adli bir kararla İstanbul Emniyet Müdürlüğü Trafik Denetleme Şube Müdürlüğü’nün envanterine kaydedildi. Pendik’teki bir depoya konulan otomobiller beyaz renkle kaplandı. Üzerlerine polis etiketleri yapıştırıldı. Siren ve tepe lambaları monte edildi. Araçların önümüzdeki günlerde İstanbul sokaklarında göreve çıkarılacağı belirtildi.Haberin DevamıCOMANCHERO’YA DİZ ÇÖKTÜRÜLDÜAvustralya’nın Sidney kentinde yaşayan Mick Hawi 1968 yılında arkadaşlarıyla birlikte kurduğu çeteye, çok etkilendiği Comanchero filminin adını vermişti. Mick Hawi’nin öldürülmesinin ardından çetenin başına Mark Douglas Buddle geçti. Basit yaralama ve uyuşturucu suçları işleyen çete Buddle’dan sonra, önce Amerika kıtasına sonra da tüm dünyaya yayıldı ve kartel haline geldi. Comancherolar katı kuralları ve kendi aralarındaki hiyerarşiyle nam saldı. Mark Douglas Buddle 2022’de KKTC’de yakalandıktan sonra Avustralya’ya iade edildi ve tutuklandı. Bu gelişmenin ardından çetenin başına ‘Reis’ lakaplı Hakan Ayık geçti. Çete üyelerinin neredeyse tamamı karıştıkları suçlar nedeniyle Interpol’ün kırmızı bülten listesindeydi. Tespitlere göre, Güney Amerika’dan temin ettikleri uyuşturucu maddeyi Güney Kore ve Güney Afrika üzerinden Avustralya, Hollanda ve Hong Kong’a taşıyan çetenin yönetim kadrosu Avustralya ve ABD makamları tarafından iyice köşeye sıkıştırılınca KKTC ve Türkiye’ye kaçtı. Geçen ay yapılan operasyonla da tüm çete çökertildi.DUBAİ GİBİ...Haberin DevamıSpor otomobillerin Avrupa’daki otoyollarda polis aracı olarak kullanıldığı biliniyor. Ancak en yaygın kullanımları Dubai’de. Dubai polisinin envanterinde Porsche, Ferrari, Bentley, Mercedes gibi çok sayıda lüks otomobil bulunuyor."
hurriyet,"Haberin DevamıTSK ayrıca gece geç saatlerde Irak ve Suriye’nin kuzeyine gerçekleştirdiği hava harekâtlarında 29 hedefin imha edildiğini duyurdu. Irak’ın kuzeyinde cuma günü de PKK’lı teröristlerin düzenlediği saldırıda 6 asker şehit olmuştu.Milli Savunma Bakanlığı’ndan yapılan açıklamada ise özetle şöyle denildi:“Pençe-Kilit Harekâtı bölgesinde bir üs bölgemize sızmaya çalışan teröristlerle çıkan çatışmada altı kahraman silah arkadaşımız şehit olmuş, bir kahraman silah arkadaşımız da yaralanmıştır. Çatışmada ilk belirlemelere göre 16 terörist etkisiz hale getirilmiştir. Bizleri derin bir acı ve üzüntüye boğan bu olayda hayatını kaybeden aziz şehitlerimize Allah’tan rahmet, kederli ailelerine, Türk Silahlı Kuvvetleri ile asil milletimize başsağlığı ve sabır, yaralılarımıza da acil şifalar dileriz.”Haberin DevamıTERÖRİSTLERE ANINDA CEVAPTürk Silahlı Kuvvetleri, dün geç saatlerde Irak ve Suriye’nin kuzeyindeki terör hedeflerine yönelik hava harekâtı düzenledi.Harekâtta, 29 hedefin imha edildiği bildirildi. Milli Savunma Bakanlığı’ndan yapılan açıklamada şu bilgiler verildi: “PKK/KCK ve diğer terörist unsurları etkisiz hâle getirerek Irak ve Suriye kuzeyinden halkımıza ve güvenlik güçlerimize yönelik terör saldırılarını bertaraf etmek ve hudut güvenliğimizi sağlamak maksadıyla; Birleşmiş Milletler Anlaşması’nın 51’inci maddesinden doğan meşru müdafaa haklarımız doğrultusunda, Irak-Suriye kuzeyinde bulunan terörist hedeflerine 23 Aralık 2023 saat 22.00’da hava harekâtları icra edilmiş, icra edilen hava harekâtları ile Bölücü Terör Örgütü (BTÖ) tarafından kullanılan ve içerisinde sorumlu düzeyde teröristlerin de bulunduğu değerlendirilen mağara, sığınak, barınak, petrol tesisleri ve depolardan oluşan toplam 29 hedef imha edilmiştir.İcra edilen harekâtlarda azami oranda yerli ve millî mühimmat kullanılarak çok sayıda terörist etkisiz hâle getirilmiştir.Asil milletimizin bağrından çıkan Türk Silahlı Kuvvetleri, geçmişte olduğu gibi bugün de ülkemizin ve milletimizin beka ve güvenliği için terörle mücadeleye tek bir terörist kalmayıncaya kadar azim ve kararlılıkla devam edecektir. Bu harekâtlar sırasında; masum sivillerin, dost unsurların, tarihî ve kültürel varlıklar ile çevrenin zarar görmemesi için her türlü tedbir alınmıştır.”"
hurriyet,"Haberin DevamıBakan Tunç Twitter hesabından yaptığı paylaşımda, “12 vatan evladımızın hain terör örgütünün saldırıları neticesinde şehit edildiği acılı ve bir o kadar da öfkeli günümüzde TBMM’de “Teröre Karşı Ortak Bildiri”ye imza atmayan CHP ve DEM Parti’nin teröre cesaret veren bu tutumuna milletimiz gereken cevabı verecektir. Terörle mücadelemizden asla taviz vermeyeceğiz, milletimizin huzurunu bozmak isteyen şer şebekelerine, ülkemizin güvenliğine kasteden hainlere geçit vermeyeceğiz. Şehitlerimizin kanını yerde bırakmayacağız” ifadelerine yer verdi.Gözden KaçmasınAK Parti, MHP, İYİ Parti ve Saadet Partisi'den teröre karşı ortak bildiriHaberi görüntüle"
hurriyet,"Haberin DevamıOlay, saat 14.30 sıralarında, Talas ilçesi Bahçelievler Mahallesi Tutlubağlar Caddesi'nde meydana geldi. Polat Kamay, trafikte seyir halindeyken husumetlisi Murat Kömür ile karşılaştı.Aracından inen Kamay ile Kömür arasında çıkan tartışma, silahlı kavgaya dönüştü. Polat Kamay belinden çıkardığı tabancayla Kömür'ü sağ bacağından vurarak yaraladı, ardından olay yerindeki 2 otomobile çarpıp kaçtı. Çevredekilerin ihbarıyla olay yerine polis ve sağlık ekipleri sevk edildi. Murat Kömür, sağlıkçıların ilk müdahalesinin ardından Erciyes Üniversitesi Tıp Fakültesi Hastanesi'ne kaldırıldı. Polis, olay yerinden kaçan şüpheli Kamay'ın yakalanması için çalışma başlattı. Haberin Devamı"
hurriyet,"Haberin DevamıYurdun geniş kesiminde sağanak yağış etkili olurken bazı bölgelerde de karla karışık yağmur ve kar görülüyor. Metoroloji Genel Müdürlüğü, 10 ili sarı ve turuncu kodla uyardı. Yapılan açıklamada Hakkari turuncu, Şırnak sarı ve turuncu, Bingöl, Diyarbakır, Mardin, Siirt, Batman, Bitlis, Muş, ve Van ise sarı kodla uyarıldı.Gözden KaçmasınMeteoroloji'den 10 il için sarı ve turuncu kodlu uyarı: Sel, dolu ve kuvvetli rüzgara dikkatHaberi görüntüleSİVAS'TA ARAÇLAR YOLDA KALDISivas’ta yüksek kesimlerde yoğun kar yağışı etkili oluyor. Kar yağışı nedeniyle Divriği ilçesinde bulunan Karasar Geçidi’nde ağır tonajlı araçlar yolda kaldı. Polis ekipleri zincirsiz yola çıkan araçların geçişine izin vermedi. Yolda kalan araçlar için ekipler çalışma başlattı.Haberin DevamıBİTLİS'TE YOĞUN KARMeteoroloji Genel Müdürlüğü'nün uyarısının ardından Bitlis ve ilçelerinde, dünden beri kar etkili oluyor. Kırsal bölgelerdeki 20 köy yolunun ulaşıma kapalı olduğu Bitlis merkezindeki kar kalınlığı 30, yüksek kesimlerde 50 santimetreye ulaştığı belirtildi. Kar yağışı ve sisin etkili olduğu Bitlis-Tatvan arasındaki Rahva bölgesinde ise sürücüler zaman zaman zor anlar yaşadı.İl Özel İdaresi Yol ve Ulaşım Hizmetleri Şube Müdürü Ümit Kurtkan, kar yağışıyla kapanan köy yollarının açılması için ekiplerin çalışmalara başladıklarını söyledi. Kurtkan, karla mücadele için İl Özel İdaresi olarak 10 ayrı şantiyedeki 60 iş makinesi ve 80 personelin de hazır tutulduğunu ifade etti. Bitlis Emniyet Müdürlüğü'ne bağlı trafik ekipleri de kazalara karşı denetimler yapıp, sürücülere sık sık uyarılarda bulundu. Bitlis Belediyesi ekipleri ise kent merkezindeki mahalle yollarında karla mücadele çalışmalarına başladı.TUNCELİ'DE KAR KALINLIĞI 35 SANTİMETREYE ULAŞTIMeteoroloji Genel Müdürlüğü’nün ‘sağanak’ uyarısında bulunduğu Tunceli’de iki gün önce gece saatlerinde başlayan yağış, yüksek kesimlerde yerini kara bıraktı. Yağışla birlikte Pülümür, Nazımiye, Hozat ve Ovacık ilçeleri beyaza büründü. Kar kalınlığının 35 santimetreye ulaştığı Munzur Dağı eteğindeki Ovacık ilçesiyle yüksek kesimde bulunan Pülümür, Hozat, Nazımiye ilçelerindeki 96 köy yolu ulaşıma kapandı. İlçe belediyeleri ilçe merkezinde yolları ve kaldırımları temizlerken, Valilik koordinesinde İl Özel İdaresi, 58 iş makinesi ve 110 kişilik personel ile temizleme çalışmasına başladı. Karayolları 86'ncı Şube Şefliği ‘ne bağlı ekipler de Tunceli-Erzincan kara yolunda keskin virajlara sahip 2 bin rakımlı Cankurtaran mevkisinde, Tunceli-Elazığ kara yolu ve il merkezi ile ilçe yolları arasında kar ve tipi ile mücadele ederek, sürücülere yol açtı. Dağ yamaçlarında biriken karları kepçe, dozer, kar küreme, tuzlama ve püskürtme araçlarıyla temizleyen Karayolları ekipleri, Dağ Yolu mevkisindeki bakım evinde de olası olumsuzluklara karşı hazır bekliyor.Haberin Devamı‘EKİPLERİMİZ ARALIKSIZ BİR ŞEKİLDE KARLA MÜCADELE EDİYOR’Vali Bülent Tekbıyıkoğlu, karla mücadelenin aralıksız bir şekilde sürdüğünü belirterek ”Gerek İl Özel İdaresi Genel Sekreterliği gerek Karayolları ekiplerimiz bir vatandaşımız ve bir sürücümüzün mağdur olmaması için aralıksız bir şekilde karla mücadele ediyor. Ekiplerimiz yoğun mücadele vermektedir. Jandarma ve Karayolları ekiplerimiz ana yol güzergahlarında olumsuz bir durum yaşanmaması için hazırda bekletiliyor. Olumsuz bir durum yaşayan vatandaşlarımızın 112 çağrı merkezlerine ulaşarak yardım isteyebilirler. Şehirler arası yollarda da bir aksama yoktur, yollarımız açıktır. Ayrıca sürücülerimiz zincirsiz ve kar lastiklerini takmadan lütfen yola çıkmasın” dedi.Haberin DevamıHAKKARİ'DE 34 YERLEŞİM YERİNE ULAŞIM KAPANDIKent genelinde dün başlayan kar yağışı aralıklarla devam ediyor. Kar kalınlığı kent merkezinde 20, yüksek kesimlerde yaklaşık 50 santimetreye ulaştı. Kar yağışı ile Hakkari genelinde 6 köy ve 28 mezranın yolu ulaşıma kapandı.Yolların yeniden ulaşıma açılması için İl Özel İdaresi karla mücadele ekiplerinin çalışması devam ediyor. Kar yine en çok çocukları sevindirdi. Hafta sonu olması nedeniyle sokağa çıkan çocuklar, evlerinden aldıkları poşetlerle karda kayarak keyifli anlar yaşadı.BİNGÖL-KARLIOVA YOLUNDA ULAŞIMA KAR ENGELİHaberin DevamıKarlıova ilçesinde iki gündür etkili olan yoğun kar yağışı, hayatı olumsuz etkiledi. Yağış nedeniyle Bingöl- Erzurum kara yolunda çok sayıda hasarlı kaza meydana geldi, birçok araç da yolda kaldı. Karayolları, belediye ve İlçe Özel İdare Müdürlüğü ekipleri, çalışma başlattı. Erzurum kara yolunda ulaşım kontrollü olarak sağlanırken, TIR ve kamyonların geçişlerine izin verilmiyor."
hurriyet,"Haberin DevamıİYİ Parti kurmayları, son günlerde üyeleri istifaya yönlendiren bir mesajla karşılaştı. Bu mesajların birini ise İYİ Parti Teşkilat Başkanı Buğra Kavuncu sosyal medya hesabından paylaştı. Mesajda, “Sayın üyemiz, İstanbul milletvekilimiz Salim Ensarioğlu ile Diyarbakır İl Teşkilatımız İYİ Parti’den istifa etmiştir. Siz de istifa etmek isterseniz e-Devlet üzerinden Siyasi Parti Üyeliği İptal Başvurusu mönüsünden İYİ Parti’den istifa edebilirsiniz” deniliyor.SEBEBİ ÇOK BELLİKavuncu, “Bu tip mesaj gönderilenlerin sayısı artıyor. Gerekli tedbiri alıyoruz” diyerek şunları aktardı: “Bunların sebebi de çok belli. Bu siyasi düzeni, eskimiş siyaset anlayışını değiştirmemiz lazım. Bunun da yolu çağa uygun bir Siyasi Partiler Kanunu’ndan ve demokrasinin daha fazla dijitalleştirilmesinden geçiyor. İradeniz kimsenin ipoteği altında değil, hür ve müstakil budur.” "
hurriyet,"Haberin DevamıNATO’nun organizasyonunda Fransız askeri fotoğrafçı Morgane Valle'nin Fransa'ya ait Dassault Rafale fotoğrafı, Norveçli askeri fotoğrafçı Onar Digernes Aase'nin Norveç'e ait F-35 fotoğrafı, Polonyalı fotoğrafçı Miroslaw Gawronsky'nin Türk F-16'lara ait fotoğrafı ile Polonyalı fotoğrafçı Piotr Tysakowski F-16, MiG-29 ve İtalya'ya ait Eurofighter Typhoon fotoğrafı yarıştı.Kazanan, çektiği Türk savaş uçaklarına ait fotoğrafla Polonyalı fotoğrafçı Miroslaw Gawronsky oldu. 12 bin 350 oy kullanılan yarışmada Miroslaw Gawronsky'in Türkiye'ye ait F-16 fotoğrafı oyların yüzde 68'ini almayı başardı.Miroslaw Gawronsky"
hurriyet,Haberin DevamıAyrıntılar gelecek...
hurriyet,"Haberin DevamıMeteoroloji Genel Müdürlüğü, İstanbul'da yağışın akşam saatlerinde yoğunlaşacağı uyarısında bulunmuştu. Uyarıların ardından İstanbul'da kuvvetli sağanak ve rüzgar etkili oldu. Aralıklarla etkisini gösteren yağmur nedeniyle trafik yoğunluğu da arttı.Saat 17.22 itibariyle  haritasına göre trafik yoğunluğu yüzde 89'u buldu.AKOM UYARDI: OLUMSUZLUKLARA KARŞI DİKKATLİ OLUNİstanbul Afet Koordinasyon Merkezi Resmi'nden (AKOM) yapılan uyarıda ""İstanbul'da rüzgarın yarın öğle saatlerinden itibaren kuvvetlenerek kısa süreli hamlelerle fırtına şeklinde esmesi beklenmektedir. Beraberinde ise kısa süreli sağanak yağmur geçişlerinin yaşanacağı tahmin edilmektedir"" denilmişti.Açıklamada ""Cumartesi akşam saatlerine kadar etkili olması beklenen fırtına nedeni ile yaşanabilecek olumsuzluklara karşı vatandaşlarımızın dikkatli ve tedbirli olmaları önem arz etmektedir"" ifadelerine yer verilmişti.Haberin DevamıİSTANBUL VALİLİĞİ DE UYARDIİstanbul Valiliği, sosyal medya hesabından yaptığı paylaşımda ""Meteoroloji'den alınan bilgiye göre; Batı Karadeniz’de rüzgarın Cumartesi günü ilk saatlerde doğusunda, öğle saatlerinden itibaren genelinde fırtına şeklinde eseceği tahmin edilmektedir. Dikkatli ve tedbirli olunmalıdır"" uyarısında bulunmuştu.  "
hurriyet,"Haberin DevamıCumhurbaşkanı Recep Tayyip Erdoğan’ın avukatı Hüseyin Aydın, CHP Genel Başkanı Özgür Özel'in 50 bin TL tazminat ödeyeceğini açıkladı.Aydın, ""Sayın Cumhurbaşkanımızın kişilik haklarını ihlal etmesi nedeniyle, Özgür Özel aleyhine açtığımız manevi tazminat davası, Ankara Bölge Adliye Mahkemesi 25.Hukuk Dairesi tarafından kesin olarak karara bağlandı. Özgür Özel, Sayın Cumhurbaşkanımıza 50 bin TL ödeyecek"" mesajını paylaştı.Gözden KaçmasınErdoğan, Kılıçdaroğlu'ndan kazandığı tazminatı Gazzeli yetimlere bağışladıHaberi görüntüle"
hurriyet,"Haberin DevamıSivas’ın Hafik ilçesi Çınarlı köyünde yapılan ihmal hayvanların telef olmasına neden oldu. İddialara göre bir tohumculuk firması tarafından Çınarlı köyünde patates ekimi gerçekleştirdi. Ekim esnasında kimyasal gübre kullanan firma arta kalan gübreleri toplamadı. Bunun üzerine arazide otlanan hayvanlar bu gübreden yiyerek telef oldu. 6 büyükbaş hayvanını telef olduğu olayda hayvan sahipleri binlerce lira zarara uğrarken, konu hakkında suç duyurusunda bulunuldu.“GÜBREYİ YEDİKTEN SONRA TELEF OLDULAR”Ömer Özmen, hayvanların gübreyi yedikten sonra telef olduğunu ileri sürerek, “Bizim hayvanlarımız telef oldu. Bir firma köyümüzde patates ekimi yaptı. Patatesin hasadını yapan firma bıraktıkları kimyasal gübre gibi kimyasallar atıklar nedeniyle hayvanlarımız telef oldu. Hayvanları dışarıya su içmeye bıraktık. Gübreyi yedikten sonra telef oldu. Benim 2, Bekir arkadaşımın da 4 hayvanı telef oldu. Mahkemeye başvurduk” dedi.Haberin Devamı"
hurriyet,"Haberin DevamıOlay, 20 Aralık'ta saat 11.00 sıralarında, Seyhan ilçesi Kayalıbağ Mahallesi'nde meydana geldi. Psikolojik sorunları olduğu öne sürülen Ramazan D., torpillerin içinden boşalttığı barutu, bilyeyle birlikte pet şişeye doldurup, elektrik kablosuyla sarıp el yapımı patlayıcı yaptı. Eski adliye binasına giden Ramazan D., kaldırımdaki polisi görünce elindeki patlayıcıyı bırakarak, ""Kendime zarar verecektim ancak vazgeçtim"" diyerek teslim oldu.Seyhan Emniyet Müdürlüğü Suç Önleme ve Soruşturma Büro Amirliği ekipleri, şüpheliyi gözaltına aldı. Polis, patlayıcının bırakıldığı bölgede güvenlik önlemi alıp, İnönü Caddesi'ni trafiğe kapattı. Eski adliye binası önüne, bomba imha polisi ve olay yeri inceleme ekibi sevk edildi. Yapılan incelemede düşük tesirli olduğu belirlenen patlayıcı, fünyeyle patlatıldı. Polis merkezine götürülen şüpheli Ramazan D.'nin, daha önce terör suçundan işlem görmediği belirtildi. İşlemlerinin ardından adliyeye sevk edilen Ramazan D., çıkarıldığı mahkemede tutuklandı."
hurriyet,"Haberin DevamıErzincan’da hava sıcaklıklarının mevsim normalleri üzerinde seyretmesi ve beklenen karın yeterli kadar yüksek kesimlere de yağmaması nedeniyle ayılar kış uykusuna yatmadı.Hava sıcaklıklarının mevsim normalleri üzerinde seyretmesi ve beklenen kar yağışının gerçekleşmemesi hayvanları da etkiledi. Refahiye ilçesine bağlı Orçul bölgesinde bulunan köyde yaşayan ve teknolojiye ayak uydurup yanında taşıdığı dron ve ekipmanlarla çobanlık yapan, sosyal medyada “Çobanın Doğadaki Sesi” olarak yaban hayatını çeken Baki Kaya, bu sefer kayalıklara tırmanan boz ayıyı dron ile havadan görüntüledi."
hurriyet,"Haberin DevamıBakan Fidan, Dışişleri Bakanlığının 2024 yılı bütçesi ve 2022 yılı kesin hesabının görüşüldüğü TBMM Genel Kurulu’nda milletvekillerine sunum yaparak yönelttikleri soruları cevapladı.Bakan Fidan, yaptığı konuşmada, Suriye’ye yönelik politikalarının ana unsurlarının belirli olduğunu aktararak, “Suriye’nin toprak bütünlüğü ve siyasi birliğine bağlılığımız tamdır. PKK/YPG başta olmak üzere terör örgütleri ile mücadelemiz sürecektir. Suriye’den ülkemize göç akışını önlemeye ve ülkemizdeki Suriyelilerin gönüllü geri dönüşünü sağlamaya önem veriyoruz. Suriye’de iç barışın sağlanmasını teminen 2254 sayılı Birleşmiş Milletler Güvenlik Konseyi kararı dahil, siyasi süreçleri destekliyoruz. Bu hedefler doğrultusunda hem sahadan hem de masadan çabalarımızı sürdürmekteyiz” dedi.   Bakan Fidan, Suriye’nin kuzeyinde terör devleti kurulmasını engellemeye yönelik mücadele ettiklerini belirterek, “DEAŞ’la mücadele kisvesi altında PKK/YPG terör örgütünü desteklemenin stratejik bir hata olduğunu, başta ABD olmak üzere tüm muhataplarımıza vurgulamaya devam edeceğiz. PKK terör örgütü ve uzantılarına yönelik mücadelemizi Irak’ta da hız kesmeden sürdürüyor, gerekli gördüğümüz güvenlik önlemlerini uygulamakta tereddüt etmiyoruz. Türkmen soydaşlarımıza desteğimizi sürdürüyoruz. Irak’taki her kesimle yakın iş birliği halinde Irak’ın bütünlüğü, istikrarı ve refahına yönelik çalışmalara destek veriyoruz” diye konuştu.Haberin DevamıGözden KaçmasınSon dakika haberi! Prag’da üniversitede silahlı saldırı: Çok sayıda ölü ve yaralı varHaberi görüntüleLibya’da ülkenin birlik ve bütünlüğünü korumak ve ülkenin tekrar çatışmalara sürüklenmesini önlemenin temel öncelikleri olduğunu belirten Bakan Fidan, “Libya’nın doğu, batı ve güneyindeki tüm kesimlerle diyaloğumuzu geliştirmeyi sürdüreceğiz. Bingazi Başkonsolosluğumuzu yakın zamanda yeniden faaliyete geçireceğiz. Milli davamız Kıbrıs meselesinin Ada’daki gerçekler temelinde adil, kalıcı ve sürdürülebilir bir çözüme kavuşturulması nihai amacımızdır. İki tarafın da egemenlik statüleri eşitlenmediği sürece taraflar arası bir müzakerenin gerçekleştirilmesi mümkün değildir” ifadelerini kullandı.   “Komşumuz Yunanistan ile ilişkilerimizi olumlu gündem temelinde samimi ve yapıcı bir diyalogla ilerletmeyi arzu ediyoruz”  Kuzey Kıbrıs Türk Cumhuriyeti’nin tanınması ve diğer ülkelerle ilişkilerinin geliştirilmesi çalışmalarını kararlılıkla sürdüreceklerini aktaran Fidan, “Komşumuz Yunanistan ile ilişkilerimizi olumlu gündem temelinde samimi ve yapıcı bir diyalogla ilerletmeyi arzu ediyoruz. Cumhurbaşkanımızın son ziyareti de bu anlayışımızın somut tezahürü olmuştur. Batı Trakya ve 12 Adalar’da soydaşlarımızın haklarını her fırsatta savunmaya da devam ediyoruz” değerlendirmesini yaptı.   Avrupa Birliği ile bütünleşme sürecini ilerletme konusunda kararlı olduklarının altını çizen Fidan, “Ancak, bunun için Birliğin de gerekli iradeyi sergilemesi gerekmektedir. Avrupa Birliği’nin, bazı üyelerinin dar çıkar hesaplarından kaynaklanan stratejik vizyon ve sağduyu eksikliğinden kurtulması elzemdir. Avrupa Birliği, diğer aday ülkeler için attığı teşvik edici adımları Türkiye için maalesef atmamaktadır. Birlik, ülkemizin üyelik sürecini canlandıracak somut adımlar atarsa, bunun her iki taraf için de yeni fırsatlar doğuracağına inanıyorum. Ancak, Avrupa Birliği’nin Türkiye’yi ortak değil rakip olarak görmesi ve bazı NATO müttefiklerimizin güvenlik hassasiyetlerimizi dikkate almaması, ülkemizi daha fazla kabiliyet ve alternatif stratejiler geliştirmeye yöneltmektedir. Bu, bizim için bir tercih değil; devletimizin ve milletimizin bekası için zorunluluk haline gelmiştir” dedi.Haberin Devamı“1915 OLAYLARINI GÜNDEME GETİREN ÜLKELER, ERMENİSTAN’A İYİLİK YAPMIYORLAR”Azerbaycan ile Ermenistan arasında İkinci Karabağ Savaşı’ndan sonra beliren barış fırsatının güçlendiğini ifade eden Bakan Fidan, “İki ülke arasında somut güven artırıcı adımlar atılması kararından memnuniyet duyuyor; barış anlaşmasının biran önce imzalanmasını arzu ediyoruz. Kardeş Azerbaycan’la müttefiklik seviyesine yükselttiğimiz ilişkilerimizi, her alanda geliştirmekteyiz. İşgalden kurtarılan toprakların yeniden imarına ve ihyasına destek vermekteyiz. Ermenistan’la başlattığımız normalleşme sürecini, Azerbaycan’la yakın eşgüdüm içerisinde, bölgesel gelişmeleri de dikkate alarak yürütmeye devam edeceğiz. Bazı üçüncü ülkelerin 1915 olaylarıyla ilgili asılsız iddiaları ısıtarak tekrar gündeme getirmesi, normalleşme sürecini baltalayacaktır. Bu ülkeler, Ermenistan’a iyilik yapmıyorlar” diye konuştu."
